SYMBOL HCT15_LARGE_INTESTINE
DCTN1 -0.006
FAM43B 0.0115
AP1G1 -0.008
HFM1 0.0613
PAQR7 0.0115
DCX -0.0307
TTC24 -0.0121
C1orf65 0.0162
UBL4B 0.0128
DDB1 0.0252
WFDC13 0.0099
APCDD1L -0.0015
DDB2 -0.0167
LRRN4 0.0194
CST13P 0.0099
TTLL9 0.0099
DDC 0.0036
AKR1C1 -0.0286
CCDC116 0.0221
AKR1C2 -0.0286
CABP7 0.0221
TMPRSS6 0.0221
APOBEC3H 0.0221
WBP2NL 0.0221
GADD45A 0.0177
WDR69 -0.0153
LONRF2 0.0142
DDIT3 0.0318
AEBP1 0.0036
DDOST 0.0115
CCDC138 0.0142
GPR113 0.0126
C2orf57 0.0274
OXER1 -0.0128
FAM179A 0.0126
DDT 0.0221
FAM171B 0.0362
C1QL2 0.034
DDX1 0.0067
UBXN2A 0.0126
DDX3X -0.005
DDX5 0.0122
CLEC4F -0.006
DQX1 -0.006
DDX6 -0.0236
PARP15 -0.0289
SPTSSB 0.0031
DMXL1 -0.0159
DNAJB8 0.0425
GPR156 -0.0289
DHX8 0.014
XIRP1 0.0256
RNF168 -0.0139
AES -0.0266
DHX9 -0.0018
CHST13 0.0425
DDX10 -0.0236
DDX11 0.0146
PRICKLE2 0.0296
KBTBD12 0.0425
SPATA5 -0.0116
BBS12 -0.0116
DHX15 -0.0153
DECR1 -0.0142
DCLK2 -0.0116
GPR125 -0.0153
TRIM60 -0.0558
DEFA1 -0.0367
FREM3 -0.0116
MMAA -0.0116
ZBTB49 0.0193
DEFA3 -0.0367
TIGD2 0.0014
RASSF6 0.0014
RBM46 -0.0197
DEFA4 -0.0367
SGMS2 0.0368
MIER3 -0.0043
CDC20B -0.0043
CRISP1 0.016
DEFA5 -0.0367
DEFA6 -0.0367
UGT3A2 -0.0043
PAPD4 0.0045
DEFB1 -0.0367
DCP2 -0.0159
DEFB4A -0.0108
NIM1 -0.0043
DES -0.0153
LIX1 0.0045
ZNF366 0.0379
CFD -0.0266
FAM151B 0.0045
DFFA 0.009
PRSS35 0.0217
LCA5 0.0217
DFFB 0.0039
TIMM8A 0.0183
OLIG3 0.0056
TXLNB 0.0056
DACT2 -0.0284
C6orf118 -0.0284
ZNF92 -0.0953
GALNTL5 0.0109
DDX53 0.0905
ZNF679 -0.0953
RNF133 0.0355
CDC14C 0.0036
THAP5 0.0065
CCDC71L 0.0065
PKD1L1 0.0036
GIMAP7 0.0246
ZNF467 0.0246
BHLHA15 0.0094
BMPER 0.0036
DFNA5 0.0049
PER4 0.0049
ZNF800 0.0024
CNBD1 -0.0142
COCH 0.0255
SLC30A8 -0.0088
COL22A1 -0.0024
SNX31 -0.0142
TMEM64 -0.0142
ZNF596 0.0459
IDO2 -0.0058
C9orf96 -0.0067
KCNV2 -0.0228
OLFML2A -0.0305
TMEM252 0.0482
QSOX2 0.038
GLIS3 -0.0228
ZNF883 0.0043
ZNF169 0.0043
FAM46D -0.005
SPIN3 -0.005
FAM47B -0.005
CXorf22 -0.005
FAM48B2 0.0905
TCEANC 0.0905
ZCCHC12 0.0027
ARX 0.0905
FAM170B -0.009
C10orf128 -0.009
FUT11 -0.002
OIT3 -0.002
C10orf91 0.0163
PWWP2B 0.0163
LOC170425 -0.002
SSBP4 -0.0266
CLEC4C 0.0173
ACTL10 0.0099
DHX36 -0.0108
HTR3C -0.0139
GIMAP1 0.0246
GPHA2 0.0252
S100Z 0.0045
COMMD6 0.0872
XAGE3 -0.005
XAGE5 -0.005
PSORS1C1 -0.0759
PSORS1C2 -0.0759
NUDT10 -0.005
ADAMTS15 0.0016
ADAMTS16 -0.041
ADAMTS17 0.0181
ADAMTS18 0.0159
COX7B2 -0.0238
GSX2 0.0158
KCNG3 -0.0128
DEFT1P -0.0367
PPP1R18 0.0342
ZNF525 0.0224
ZNF431 -0.0266
ZNF721 0.0193
ANKRD24 -0.0266
ZNF384 0.0173
ADAMTS19 -0.0159
ABHD11-AS1 -0.0528
ASXL1 0.0099
SYNPO2 -0.0116
SPACA4 0.0087
RHOV 0.6866
DSTNP2 0.0173
NLRP6 0.0492
NS3BP 0.0492
ZNF675 -0.0266
PDIA3P 0.0288
CLYBL 0.0182
FAM9A 0.0905
FAM9B 0.0905
FAM9C 0.0905
SPANXE 0.0027
SPANXF1 0.0027
SPTSSA 0.0255
PTCRA -0.002
POLR3H 0.0221
ABHD3 0.0218
DGUOK -0.006
DHCR7 0.0022
DHCR24 0.0106
DHFR 0.0045
AFG3L1P 0.0217
LOC1720 -0.006
DHODH -0.008
DHPS -0.0266
CYB5R3 -0.0035
NQO1 -0.008
DIAPH1 -0.0159
AFM 0.0014
DIAPH2 0.0183
SEPT1 0
DIO1 0.0106
DIO2 -0.0293
DIO3 -0.0293
DKC1 0.0583
DLAT -0.0236
DLD 0.0065
DLG1 -0.0139
AFP 0.0014
DLG2 2.4164
DLG3 -0.005
DLG4 -7e-04
DLST -0.0293
DLX1 0.0442
DLX2 0.0442
DLX3 0.0209
DLX4 0.0209
DLX5 0.0517
AGA 0.0215
DLX6 0.0517
DMBT1 0.0163
SARDH -0.0067
DMP1 0.0014
DNM1 -0.0305
ACAN 0.0047
DMPK -0.0159
DMRT1 -0.0228
DMWD -0.0159
DNA2 -0.002
DNAH5 -0.0043
DNAH6 -0.006
DNAH8 -0.002
AGER 0.1441
DNAH9 -7e-04
DNASE1 0
DNASE1L1 0.0583
DNASE1L2 0
DNASE1L3 -0.0179
DNASE2 -0.0266
DYNC1H1 2.19
AGL -0.0155
DYNC1I1 0.0517
DYNC1I2 0.0442
DYNC1LI2 -0.008
DNM2 -0.0266
DNMT1 -0.0266
TRDMT1 0.0287
DNMT3A 0.0126
DNMT3B 0.0099
DNTT 0.0178
DOCK1 0.0163
DOCK2 -0.0345
DOCK3 -0.0124
DOK1 -0.006
DOM3Z 0.1441
DPAGT1 -0.0236
ABAT 0
DPEP1 0.0217
DPH1 -7e-04
DPH2 0.0115
DPP4 0.023
DPP6 0.0109
DPT -0.0121
DPYD 0.0613
DPYS -0.0142
DPYSL2 0.0363
DPYSL3 -0.0159
AGRP -0.008
DR1 0.0613
SLC26A3 0.0065
DRD1 -0.0345
DRD2 -0.0236
DRD3 -0.0289
DRD4 0.0492
DRD5 0.0193
DRG2 0.0196
JAG1 0.0194
ARID3A -0.0266
DRP2 0.0183
ATN1 0.0173
DSC1 0.0218
DSC2 0.0218
DSC3 0.0218
DSCAM 0.0149
RCAN1 0.0023
DSG1 0.0218
DSG2 0.0218
AGT 0.0162
DSG3 0.0218
TSC22D3 0.0183
DSP -0.0078
EPYC -0.004
DSPP 0.0014
SLC26A2 -0.0159
DTNA 0.0218
DTNB 0.0126
HBEGF -0.0159
DTX1 0.029
DTYMK 0.0274
ECM2 0.0043
DUSP1 -0.0345
DUSP2 0.0033
DUSP3 0.014
DUSP4 0.0173
DUSP5 0.0178
DUSP6 -0.004
DUSP7 -0.0124
AGTR1 -0.0108
DUSP8 0.0492
DUSP9 0.0583
DUT 4e-04
DVL1 0.1105
DVL2 -7e-04
DVL3 -0.0139
DYRK1A 0.0593
AGTR2 0.0251
TOR1A -0.0305
E2F1 0.0099
APLNR 0.0252
E2F2 0.0115
E2F3 0.0072
E2F4 -0.008
E2F5 -0.0142
E2F6 0.0067
E4F1 0
EBF1 -0.0345
GPR183 0.0182
ECE1 0.0115
AGXT 0.0274
TYMP 0.0067
ECH1 -0.0266
ECHS1 0.0163
ECM1 0.0288
ECT2 -0.0139
EDA -0.005
ABCA1 0.0043
NR0B1 -0.005
S1PR1 -0.0155
LPAR1 0.0043
S1PR3 0.0043
EDN1 -0.0078
EDN2 0.0115
EDN3 -0.0015
EDNRA -0.0116
AHCY 0.0099
EDNRB 0.0182
PHC1 -0.0999
PHC2 0.0115
EEF1A1 -0.014
PLAC4 0.0149
EEF1A2 -0.0015
PGAM5 0.0577
B3GNT6 0.0022
HIGD2A -0.0345
KRT24 0.0082
CYS1 0.0067
EIF2C3 0.0115
EIF2C4 0.0115
SCAMP5 -0.0018
EEF1B2 0.0453
EEF1D -0.0024
LINC00189 0.0023
EEF1G 0.0252
EEF2 -0.0266
EIF2D 0.0162
EFNA1 0.01
EFNA2 -0.0266
EFNA3 0.01
EFNA4 0.01
EFNA5 -0.0159
EFNB1 -0.005
EFNB2 -0.0114
EFNB3 -7e-04
EGF 0.0368
CELSR3 -0.0124
CELSR2 0.0666
MEGF6 0.0039
MEGF8 -0.0266
MEGF9 -0.0305
EGFR 1.7812
EGR1 -0.0159
SDR16C5 -0.0142
AAED1 0.0043
ZNF367 0.0043
EGR2 0.0357
AHR 0.0049
EGR3 0.0363
EMX2OS 0.0178
PPAPDC1A 0.0178
METTL15 -0.0167
EGR4 -0.006
EHHADH -0.0139
MPZL3 -0.0236
IMMP1L -0.0167
OR56B4 0.0091
KRT78 0.0318
RILPL2 0.019
DNAH10 -0.0847
AMN1 -0.0037
EIF1AX 0.0905
DTX3 0.0318
METTL7B 0.0318
C12orf77 -0.0277
ZFC3H1 0.021
PLBD2 0.029
FAM71C 0.0349
RMST -0.004
CCER1 -0.004
FAM86A 0
EIF2S1 -0.0047
PIANP 0.0173
DCP1B 0.0173
ANO6 -0.0046
ARID2 0.0318
METTL21C 0.0182
EEF1DP3 0.0052
EIF2B1 1.5505
VSTM4 -0.009
PAOX 0.0163
FAM24B 0.0163
EIF2S3 0.0905
LINC00638 0.0133
ADCY4 0.0529
EPHA2 0.0115
C14orf183 0.0054
FAM227B 4e-04
DNM1P46 0.0181
CT62 0.0219
GRAMD2 -0.0018
AHSG -0.0139
MGC15885 0.0219
LCTL 0.0219
UBR1 0.0386
PATL2 0.0386
MGC23284 0.0217
LINC00311 0.0217
LDHD 0.0159
FUK -0.008
MLKL 0.0159
EIF4A1 -7e-04
ZNF778 0.0217
ACSF3 0.0217
WDR90 0
EME2 0
NLRC3 0
NSMCE1 0
EIF4A2 -0.0139
ZNF48 0
EIF4B 0.0318
EIF4E 0.0014
EIF4EBP1 0.0173
EIF4EBP2 -0.002
EIF4G1 -0.0139
EIF4G2 0.0091
EIF5 0.0133
EIF5A -7e-04
C20orf201 -0.0015
AIF1 0.1441
CELA1 0.0318
ELANE -0.0266
SERPINB1 -0.0078
DZIP1L 0.0074
TTC21A 0.0256
ELAVL2 -0.0117
ELAVL1 -0.0266
ELAVL3 -0.0266
ELAVL4 0.0106
C19orf59 -0.0266
ZNF627 -0.0266
DAND5 -0.0266
ELF1 -0.0125
ZNF585A -0.0266
NLRP7 -0.0173
GGN -0.0266
CADM4 -0.0266
THAP8 -0.0266
U2AF1L4 -0.0266
ZNF626 -0.0266
FAM129C -0.0266
ELF2 -0.0116
C19orf76 0.0087
LCE4A -0.0353
ALG14 0.0613
FAM76A 0.0115
LINC00466 0.0177
ELF3 0.0031
C1orf168 0.0154
TMEM201 0.0119
TMEM61 0.0106
CYP4Z1 0.0518
C1orf86 0.7307
A2M -0.0999
ABCA2 0.038
ELF4 0.0027
CDCP2 0.0106
SLC5A9 0.0518
CC2D1B 0.0106
NBPF11 0.0288
NUDT17 0.0288
FLJ23867 -0.0018
TXLNA 0.0115
ELF5 -0.0167
TCTEX1D1 0.0177
PLD5 0.0162
C1orf100 0.0298
SPAG17 0.0288
SLFNL1 0.0115
KRTCAP2 0.01
CRTC2 0.01
C1orf126 0.009
ELK1 -0.005
IBA57 0.0162
FAM209A -0.0015
LINC00656 0.0307
ELK2AP 0.379
RNF215 0.0221
APOBEC3A 0.0221
APOBEC3F 0.0221
FOXD4L1 -0.0024
PCDP1 0.5483
ELK3 -0.004
VWA3B 0.0504
CREG2 0.0142
ALMS1P -0.006
TET3 -0.006
ELK4 0.0162
GKN2 -0.006
C2orf51 -0.0146
ANKRD23 0.0033
APLF -0.006
PIKFYVE -0.0153
ELN -0.0528
KRTCAP3 0.0126
LOC200726 0.0453
TMEM17 -0.006
SPRED2 -0.006
TIGD1 0.0274
LOC200772 0.0274
ALG1L 0.099
C3orf67 -0.0179
KCTD6 -0.0179
LIPH -0.0139
ARL13B 0.0171
DHFRL1 0.0171
EML1 -0.0293
HTR3D -0.0139
RPL22L1 -0.0139
SLC51A -0.0139
FBXO45 -0.0139
KLHDC8B -0.0124
MUC20 -0.0139
GABRR3 0.0171
EMD 0.0583
MARK2 0.0252
CEP112 0.0122
DHRS7C -7e-04
FAM18B2 -7e-04
CENPV 0.0339
FLCN 0.0196
PLD6 0.0196
ARHGAP27 0.5494
ZNF385C 0.0082
SAMD14 0.0209
EMP1 0.0489
C17orf108 0.0082
SLC16A13 -7e-04
C17orf74 -7e-04
STRA13 0.0355
LRRC45 0.0355
SLC39A11 0.0122
AMZ2P1 0.0122
TRIM65 0.0122
UNC13D 0.0122
RDM1 0.0082
EMP2 0
SPNS3 -7e-04
EMP3 0.0087
FBXO15 0.0036
RAB12 0.0286
DLGAP1-AS3 0.0152
EMR1 -0.0266
ZBTB7C 0.0322
ZNF584 -0.0173
ZSCAN4 -0.0173
PTPLB -0.0289
STT3B 0.0489
EMX1 -0.006
LOC201617 0.0171
DNAH12 -0.0179
PDE12 -0.0179
FAM116A -0.0179
TIGIT -0.0289
LOC201651 -0.0108
CTTN 0.0022
C4orf46 -0.0197
SLC10A4 0.0324
TIGD4 -0.0197
TMEM154 -0.0197
EMX2 0.0178
C4orf34 -0.0238
EN1 0.034
TMEM192 -0.0558
RWDD4 0.0215
CCDC111 0.0215
AIM1 0.0044
EN2 0.0109
TAPT1 -0.0153
FLJ39653 -0.0153
SPATA24 -0.0159
DNAJC18 -0.0159
ENDOG -0.0305
FAM153B -0.0345
RANBP3L -0.0043
LOC202181 -0.0345
ENG -0.0305
CCDC125 0.0379
C5orf27 0.0045
ENO1 0.0119
GAPT 0.0379
CMYA5 0.0045
STK32A -0.0159
OSTCP1 -0.0284
TCTE1 -0.002
KHDRBS2 -0.0126
ENO2 0.0173
TRIM39-RPP21 0.0342
ENO3 -7e-04
LOC202781 0.0109
ENPEP 0.0368
C7orf33 0.0246
ENSA 0.0288
TMEM184A 0.0049
AK1 -0.0305
SLC29A1 -0.002
ADCK5 -0.0024
TSNARE1 -0.0024
TUBB 0.0342
R3HCC1 0.0363
PRSS55 -0.0108
C8orf74 -0.0108
HTRA4 0.0173
ADAM32 0.0173
C8orf47 -0.0142
LGI3 0.0363
C9orf91 0.0043
C9orf72 -0.0117
CCDC171 -0.0228
NAIF1 -0.0305
FAM219A 0.0135
CCDC107 0.0135
ANKS6 0.0043
EP300 0.0221
SUSD3 0.0043
EPAS1 -0.0128
CXorf61 0.0251
SLC25A43 0.0027
FAM226A -0.005
ZCCHC5 -0.005
NRK 0.0183
EPB41 0.0115
DDX26B 0.0027
ZNF449 0.0027
VMA21 0.0583
TMEM31 0.0183
PAGE2 -0.005
EPB41L1 0.0099
EPB41L2 0.0056
EPB42 0.0386
ANO5 -0.0167
EPB49 0.0363
AK2 0.0115
STOM -0.0305
RPSAP52 0.021
EPHA1 0.0246
EPHA3 0.0171
CERS3 0.0181
EPHA4 -0.0153
EPHA5 -0.021
PDILT 0
EPHA7 0.0217
EPHA8 0.0115
EPHB1 0.0074
EPHB2 0.0115
NLRP11 -0.0173
HIPK1 0.0288
EPHB3 -0.0139
SLC44A5 -0.0143
AK4 0.0177
EPHB4 0.0094
EPHB6 0.0246
FAM123C -0.0345
EPHX1 0.0162
LINC00116 0.0142
EPHX2 1.1465
C2orf69 0.0362
STX2 0.0577
C3orf58 0.0074
CLN8 -0.0029
SENP5 -0.0139
EPO 0.0094
EPOR -0.0266
KIAA2018 -0.0289
EPRS 0.0162
TRIML2 0.1458
EPS8 0.0489
EPS15 0.0106
NR2F6 -0.0266
AQPEP -0.0159
SLC36A1 -0.0159
ERBB2 0.0082
C6orf163 0.0217
PIP5K1P1 -0.0078
ERBB3 0.0318
ERBB4 -0.0153
ERCC1 -0.0159
ERCC2 -0.0159
EREG 0.0014
AKT1 0.0133
EYA4 0.0056
DHRSX 0.0905
ERCC3 0.0143
SFTA1P -0.0157
ERCC4 0
ERCC5 0.0182
ERCC6 -0.009
ERF -0.0266
ERG 0.0593
ERH -0.0047
AKT2 -0.0266
ERN1 0.0122
ERV3-1 -0.0953
FBL -0.0266
ESD -0.0125
ESR1 0.0056
ABCA3 0
ALAD 0.0043
ESR2 -0.0047
ESRRA 0.0252
ESRRB -0.0293
ESRRG 0.0162
ETF1 -0.0159
ETFA -0.0018
ETFB 0.0087
ALAS1 -0.0124
ETFDH -0.0197
ETS1 2.2296
ETS2 0.0593
ETV1 0.0049
ETV2 -0.0266
ETV3 -0.0121
ETV4 0.014
ETV5 -0.0139
ALAS2 -0.005
ETV6 0.0489
EVC 0.0193
MECOM -0.0139
EVI2A 0.0082
EVI2B 0.0082
EVPL 0.0122
EVX1 0.0036
ALB 0.0014
EWSR1 0.0221
EXT1 -0.0088
EXT2 -0.0167
EXTL1 0.0115
EXTL2 -0.0155
EXTL3 0.0173
EYA1 -0.0142
EYA2 0.5266
ALCAM -0.0289
EYA3 0.0115
EZH1 0.0082
EZH2 0.0246
F2 -0.0167
F2R 0.0045
ABCD1 0.0583
F2RL1 0.0045
F2RL2 0.0045
F3 0.0613
F5 -0.0116
F7 0.0728
F8 0.0583
F9 0.0027
F10 0.0728
ALDH1A1 0.0043
F11 0.0215
F12 -0.0345
F13A1 -0.0078
F13B 0.0031
FAAH 0.0518
FABP4 -0.0142
FABP1 -0.0146
FABP2 -0.0116
ALDH2 0.029
FABP3 0.0115
FABP5 -0.0142
FABP6 -0.0345
FABP7 0.0076
FANCA 0.0217
FANCC 0.0043
FANCD2 -0.0118
FANCE -0.002
ALDH3A1 0.0385
ACSL1 0.0215
ACSL3 -0.0153
ACSL4 0.0183
FAH -0.0029
PTK2B 0.0363
BPTF 0.0122
FANCB 0.0905
FANCF -0.0167
FANCG 0.0135
ALDH1B1 0.0135
FAP 0.023
FBLN1 0.0067
SAMD9L 0.0517
FAM123A -7e-04
ATAD3C 0.1105
FARSA -0.0266
USP12 0.0052
LOC219347 -0.002
PLAC9 -0.002
FASN 0.0355
MTIF3 0.0052
GSX1 0.0052
OR8U1 0.0252
OR4C16 -0.0167
OR4C11 -0.0167
OR4S2 -0.7538
OR4C6 -0.7538
OR5D14 -0.0827
OR5L1 -0.0827
OR5D18 -0.0827
OR7E5P -0.0827
OR5AS1 -0.0827
OR8K5 0.0252
OR5T2 0.0252
OR8H1 0.0252
OR8K3 0.0252
OR8J1 0.0252
OR5R1 0.0252
OR5M3 0.0252
OR5M8 0.0252
OR5M11 0.0252
OR5AR1 0.0252
FAT1 0.0215
OR5AK4P 0.0252
LRRC55 0.0252
SMTNL1 0.0252
YPEL4 0.0252
MED19 0.0252
C7orf62 0.0103
ZNF804B 0.0103
FOLH1B 0.0033
FAT2 -0.0159
C10orf107 0.0357
TMEM26 0.0357
ZCCHC24 -0.002
ENKUR 0.009
ARMC3 0.009
UNC5B -0.002
FAU 0.0252
LOC219731 -0.0157
STOX1 -0.002
C10orf35 -0.002
TYSND1 -0.002
ZNF25 -0.0191
GJD4 -0.0191
CCNY 2.1998
RTKN2 0.0357
TBATA -0.002
C11orf45 0.0016
HYLS1 -0.0236
TMEM218 -0.0236
SLC37A2 -0.0236
OR8B12 -0.0236
OR8G5 -0.0236
OR10G8 -0.0236
OR10G9 -0.0236
OR10S1 -0.0236
OR6T1 -0.0236
OR4D5 -0.0236
TBCEL -0.0236
FBLN2 0.0268
TMEM136 -0.0236
MRPL21 0.0022
TPCN2 0.0022
SPATA19 0.0016
OR6Q1 0.0252
OR9I1 0.0252
OR9Q1 0.0252
OR9Q2 0.0252
OR1S2 0.0252
OR1S1 0.0252
OR10Q1 0.0252
OR5B17 0.0252
OR5B21 0.0252
GLYATL2 0.0252
MPEG1 0.0252
OR5A2 0.0252
OR5A1 0.0252
OR4D6 0.0252
OR4D11 0.0252
PATL1 0.0252
PLAC1L 0.0252
MS4A15 0.0252
ABCB7 -0.005
ALDH1A3 0.0181
FBN1 4e-04
VWCE 0.0252
CYBASC3 0.0252
PPP1R32 0.0252
GDPD4 0.0022
C11orf82 -0.0569
CCDC83 0.0033
ORAOV1 0.0022
LRTOMT 0.0022
FAM194B -0.0125
SPERT -0.0125
FBN2 -0.0159
DLEU7 -0.0125
FAM124A -0.0125
TPTE2P3 -0.0125
SKA1 0.0322
CCDC11 0.0322
DOK6 0.0036
EFEMP1 0.0303
ATOH7 -0.002
OTUD1 0.009
HEPACAM -0.0236
FBP1 0.0043
OAF -0.0236
TIGD3 0.0252
FAM181B -0.0569
CCDC89 0.0033
FCAR -0.0173
CTAGE10P -0.0125
RNF152 -0.0178
FCER1A -0.0121
USP32P2 -1.1284
MS4A2 0.0252
FCER1G -0.0121
LOC220729 -0.0139
FCER2 -0.0266
FABP5P3 0.0109
CBWD5 0.0482
FCGR1A 0.0288
LOC220906 0.009
ZNF438 0.009
ZEB1-AS1 0.009
SLC16A9 0.0357
FAM13C 0.0357
MARCH8 -0.009
C10orf25 -0.009
TMEM72-AS1 -0.009
HNRNPA3 -0.0116
ZNF485 -0.009
ALDH3B1 0.0022
FCGR1B 0.0288
RASGEF1A -0.009
CCDC7 0.009
REEP3 0.0357
JMJD1C 0.0357
UCMA -0.0399
C10orf111 -0.0045
FAM171A1 -0.0045
SLC39A12 0.009
NSUN6 0.009
ARL5B 0.009
LRRN4CL 0.0252
HNRNPUL2 0.0252
ALKBH3 -0.0167
LOC221122 -0.0167
N6AMT2 0.0607
SKA3 0.0607
EFHA1 0.0607
SPATA13 -7e-04
CPNE2 -0.008
GPR114 -0.008
PRSS54 -0.008
FCGR2A -0.0121
CES5A -0.008
LINC00305 -0.0178
CCDC162P 0.0044
AKD1 0.0044
NT5DC1 0.0076
FCGR2B -0.0121
FAM26D 0.0076
ZUFSP 0.0076
FAM162B 0.0076
C6orf170 0.0076
BEND6 -0.0126
GSTA5 0.016
OPN5 0.016
GPR115 0.016
GPR116 0.016
FCGR3A -0.0121
TDRD6 0.016
SPATS1 -0.002
C6orf223 -0.002
RSPH9 -0.002
LRRC73 -0.002
TREML5P -0.002
ADCY10P1 -0.002
C6orf130 -0.002
KIF6 -0.002
TMEM217 -0.002
FGD2 -0.002
PI16 -0.002
C6orf89 -0.002
ARMC12 -0.002
C6orf1 -0.002
LEMD2 -0.002
FCGR3B -0.0121
ZBTB9 -0.002
ZBTB12 0.1441
C6orf136 0.0342
ZSCAN12P1 0.0013
HIST1H2AA 0.0072
KDM1B -0.0078
RBM24 -0.0078
RNF182 -0.0078
PHACTR1 -0.0078
FCGRT 0.0087
C6orf228 -0.0078
SYCP2L -0.0078
LINC00518 -0.0078
PXDC1 -0.0078
MGC39372 -0.0078
ZNF498 0.0094
FAM200A 0.0094
FKTN 0.0043
VWDE 0.0049
PRPS1L1 0.0049
TWISTNB 0.0049
SP8 0.0049
HOXA11-AS 0.0036
JAZF1 0.0036
FCN1 -0.0067
PPP1R35 0.0094
GPC2 0.0094
BRAT1 0.0049
SDK1 0.0049
FOXK1 0.0049
MMD2 0.0049
DAGLB 0.0049
CCZ1B 0.0049
THSD7A 0.0049
ALDH3B2 0.698
FCN2 -0.0067
VSTM2A 0.0036
DKFZp434L192 -0.0276
TMED4 0.0036
DKFZP586I1420 0.0036
C7orf41 0.0036
PRR15 0.0036
SRRM3 -0.0528
RSBN1L 0.0103
FDFT1 -0.0108
KIAA1324L 0.0103
LRWD1 -0.0195
FAM185A 1.0304
FBXL13 0.0065
NAPEPLD 0.0065
ATXN7L1 0.0065
CDHR3 0.0065
BEND7 -0.0399
FDPS 0.01
LNX2 0.0052
GPR97 -0.008
HS3ST5 -0.0113
GPRC6A 0.0076
RFX6 0.0076
SLC35F1 0.0076
FAM83B -0.0126
GPR111 0.016
TSPO2 -0.002
UNC5CL -0.002
KCTD20 -0.002
PXT1 -0.002
LHFPL5 -0.002
SCUBE3 -0.002
ZSCAN23 0.0013
NKAPL 0.0013
TOB2P1 0.0013
FAM217A -0.0078
TMEM130 0.0094
FERD3L 0.0049
RPL23P8 0.0049
NYAP1 0.0094
SLC29A4 0.0049
ALDH9A1 -0.0121
FDX1 -0.0236
CCDC129 0.0036
ZNRF2 0.0036
SEMA3D 0.0103
FDXR 0.0122
FECH -0.0178
FEN1 0.0252
GPC4 0.0027
ALDH3A2 0.0385
FER -0.0159
FES 0.0047
FGA -0.0197
FGB -0.0197
FGD1 -0.005
FGF1 -0.0159
FGF2 -0.0116
FGF3 0.0022
FGF4 0.0022
ABCD2 -0.0046
FGF5 0.0014
FGF6 0.0173
FGF7 4e-04
FGF8 0.0178
FGF9 0.0607
FGF10 -0.0043
FGF11 -7e-04
MAPK15 -0.0024
FGF12 -0.0139
FGF13 0.0027
FGF14 0.0182
ALDOA 0
FGFR1 0.0173
FGFR3 0.0193
GPC5 0.0182
FGFR2 0.4429
FGFR4 -0.0345
FGG -0.0197
FGL1 0.0363
FGR 0.0115
FH 0.0162
FHIT -1.1842
FHL1 0.0027
FHL2 0.0142
FHL3 0.0115
FIGF 0.0905
CASC3 0.0082
NID2 0.0054
COG2 0.0162
TFEC 0.0355
LAMB4 0.0065
FKBP1A 0.0988
RRAS2 0.0558
ITGA11 0.0219
CLCA4 0.0613
XRN2 0.0307
IKZF3 0.0082
IKZF2 -0.0153
MRAS 0.0074
ATF5 0.0087
FKBP1B 0.0126
COPZ1 0.0318
FKBP1AP1 -0.0173
COPG1 0.0425
RASA3 0.0728
PHLDA1 -0.004
MTF2 0.0613
HSPA4L -0.0116
DNAJC8 0.0115
PUF60 -0.0024
SCAF8 -0.0364
NLGN4Y -0.8796
KIAA1009 0.0217
ZNF652 0.0209
ZFP30 -0.0266
RHOBTB3 0.0045
COBLL1 0.023
RNF44 -0.0345
DLGAP4 0.0099
RAB11FIP2 0.0178
PPM1E 0.0122
FRMPD1 0.0135
DOLK -0.0305
VASH1 -0.0293
ZNF507 -0.0266
AAK1 -0.006
CPEB3 0.0178
ADNP2 0.0036
ANKRD26 0.009
LMTK2 0.0094
NTNG1 -0.0262
CHSY1 0.0181
ICK 0.016
LPHN1 -0.0266
FKBP2 0.0252
NLRP1 -7e-04
FNDC3A -0.0125
ATG14 0.0054
R3HDM2 0.0318
SLITRK3 -0.0139
CNKSR2 0.0905
FASTKD2 0.0453
ZNF510 0.0043
FKBP3 0.0054
PPP6R1 -0.0173
NLGN1 -0.0139
SEC31A 0.0014
DZIP1 0.0182
PLEKHA6 0.0162
ENPP4 0.016
INPP5F 0.0178
MLXIP 0.029
TRAPPC8 0.0218
MON1B 0.0159
FKBP4 0.0173
MORC2 0.0221
ANKRD6 0.0217
ZHX2 -0.0088
CLSTN1 0.0119
WDR37 -0.0286
ABLIM3 -0.0159
FOXJ3 0.0115
UBOX5 0.0194
KIAA0907 -0.0121
FKBP5 -0.002
ZBTB1 -0.0047
ZNF365 0.0357
BAHD1 -0.0079
DIS3 0.0872
RPH3A 0.029
CEP164 -0.0236
DENND3 -0.0024
ARHGEF15 -7e-04
ALDOB 0.0043
FOXG1 0.0255
CARD8 0.0087
ARSG 0.0122
RUFY3 0.0014
BTBD3 0.0194
SBNO2 -0.0266
EPN2 0.0385
TRAK1 0.0256
DHX30 -0.0124
SACM1L 0.0256
FAN1 -0.0053
WDR47 0.0666
RALY 0.0099
KLRK1 0.0489
MMRN1 0.0014
NCBP2 -0.0139
ZP1 0.0252
CD93 0.0307
MAPRE1 0.0099
KIFAP3 -0.0116
MSRB2 0.009
MAPRE3 0.0126
PLA2R1 0.023
ATF6 -0.0121
HABP4 0.0043
SEPHS2 0
SEPHS1 -0.0399
RAB3GAP1 -0.0345
RAB18 0.009
POMZP3 -0.0528
SIRT2 -0.0266
RPIA -0.0146
ELL2 0.0045
SCAP -0.0124
