SYMBOL BT474_BREAST
KCTD11 -0.2853
C17orf69 -0.2426
LOC147093 -0.2998
CST3 0.3025
NOTUM 0.6358
TMC8 -0.3027
TRIM16L 0.8103
LRRC37BP1 0.2744
WIPF2 -0.2824
KRT25 -0.2824
TMEM99 -0.2824
CST4 0.3025
CST5 0.3025
STARD6 0.2765
C18orf25 0.2765
CCBE1 0.2486
CBLN2 0.2583
CST6 0.665
SLC25A52 0.2889
DSG4 0.2889
CHST9-AS1 0.2889
ANKRD29 0.5994
APCDD1 0.6368
CSTA 0.3919
LINC00526 0.6368
CSTB -0.3366
VSIG10L 0.0982
LOC147646 0.0982
LINC00085 0.0982
ZNF480 0.0982
ZNF534 0.0982
ZNF578 0.0982
ERVV-1 0.7234
LOC147670 0.0706
C19orf18 0.0706
ZNF418 0.0706
ZNF417 0.0706
ZNF548 0.0706
PPM1N 0.0719
CSTF1 1.8339
KLC3 0.0719
IGSF23 0.0719
LYPD4 0.1045
ILF3-AS1 0.4694
ZNF560 -0.3648
TMEM190 0.0706
HIPK4 0.07
TMC4 0.0888
CSTF2 -0.5108
TPM3P9 0.0888
ZNF524 0.0706
ZNF784 0.0706
ZNF563 0.4694
SPC24 0.4694
CCDC155 0.0982
CSTF3 0.0447
DACT3 0.0719
SIX5 0.0719
IGFL2 0.0719
ZNF420 0.1023
ZNF565 0.1023
NLRP4 0.0706
ZNF542 0.0706
ZNF582 0.0706
ZNF583 0.0706
FAM98C 0.0725
CAPN12 0.0725
DPY19L3 0.1023
ADRA1A -0.362
LGALS16 0.0725
TTC9B 0.07
TICAM1 -0.375
CIRBP-AS1 -0.375
ZNRF4 -0.375
ZNF599 0.1023
FAM187B 0.1023
CILP2 -0.7217
C19orf55 0.1023
LOC148145 -0.2038
ZNF558 -0.3648
CDC42EP5 0.0888
LINC00662 -0.2038
ZNF98 -0.5938
NKX2-5 0.1545
ZNF738 -0.6023
ZNF714 -0.6023
ZNF681 -0.5938
C19orf25 -0.375
ATP8B3 -0.375
FLJ25328 0.2856
DIRAS1 -0.375
ZNF555 -0.375
ZNF569 0.1023
ZNF570 0.1023
SYT6 -0.2426
C1orf74 -0.2856
CREB3L4 0.6166
C1orf127 -0.2698
BROX -0.2608
SAMD11 -0.2698
LOC148413 -0.2698
SAMD13 -0.1961
C1orf52 -0.1961
PHF13 -0.2698
C1orf51 1.1098
TMEM56 -0.2384
NBPF4 -0.2738
UBE2U -0.223
CTBS -0.1961
SLC35F3 -0.2819
LOC148696 -0.2856
CTBP1 -0.2719
LOC148709 0.2755
PTPRVP -0.2695
HFE2 -0.179
ANKRD35 -0.179
FAM163A -0.2675
B3GALNT2 0.4012
CTBP2 -1.3218
MFSD4 -0.2856
PM20D1 -0.2856
GCSAML 1.4144
GCSAML-AS1 1.4144
SLC30A7 -0.2384
CCDC27 -0.2698
C1orf213 -0.2656
CTF1 -0.0406
KNCN -0.206
MOB3C -0.206
GLIS1 -0.2491
CTGF 0.0673
LELP1 -0.2421
RC3H1 0.7116
MGC27382 -0.1961
DCDC2B -0.2687
ZNF362 -0.2687
LOC149086 -0.2687
DCST1 0.2316
CTH -0.223
CNIH3 0.2668
LOC149134 1.297
MANEAL -0.2742
IL23R -0.223
METTL11B 1.3238
FAM78B 0.9735
CTLA4 -0.0182
SHISA4 -0.2695
EXOC8 -0.2394
LOC149373 -0.2394
PDIK1L -0.2656
BNIPL -0.2863
CLDN19 -0.2742
WDR65 -0.2742
C1orf210 -0.2742
CCDC24 -1.381
BTBD19 -0.2966
CCDC17 -0.2966
LRRC71 -0.3033
CTNNA1 0.0277
C1orf64 -0.2698
CTNNA2 -0.1199
RNF187 -0.2394
RP11-165H20.1 -0.2426
PYHIN1 -0.3155
C1orf227 0.3476
FAM71A 0.3476
ADIG -1.3151
GTSF1L -1.3151
CTNS -0.3153
WFDC5 1.7994
APCDD1L-AS1 2.043
GNAS-AS1 2.043
PRNT 0.2858
LINC00654 0.2858
C20orf196 0.2858
CTNNB1 -0.6438
NCOR1P1 0.3025
LOC149950 0.2733
COMMD7 0.2733
BPIFB4 0.2733
LSM14B -0.3196
ANKRD30BP2 0.6171
LIPI -0.24
AANAT -0.3027
ADRA2A -1.2404
CTNND1 0.3267
ABCC13 -0.24
LCA5L -0.3366
IGSF5 -0.3366
SIK1 -0.3366
CTNND2 0.7401
LINC00479 -0.3366
ZNF295-AS1 -0.3366
C21orf128 -0.3366
SLC9B1 -0.2
CCT8L2 -0.2642
XKR3 -0.2642
LOC150185 -0.2642
LOC150197 -0.2642
AIFM3 -0.1836
YDJC -0.2707
ZDHHC8P1 -0.1735
C22orf15 -0.1735
HSCB -0.2944
CCDC117 -0.2944
HORMAD2 -0.3191
DUSP18 -0.3191
MORC2-AS1 -0.3191
C22orf42 -0.3249
CTPS1 -0.2742
ENTHD1 -0.3174
DNAJB7 -0.3174
CHADL -0.3174
MEI1 -0.3174
FAM109B -0.3174
NFAM1 -0.3174
PNPLA5 -0.3174
LOC150381 -0.3174
CDPF1 -0.3174
CN5H6.4 -0.3174
CTRB1 0.0683
TTL -0.0237
CKAP2L -0.0237
CBWD2 -0.0237
TEKT4 -0.0021
SATB2-AS1 -0.0581
LOC150568 -0.0073
SMYD1 -0.1371
C2orf15 -0.0073
CTRL 0.0683
LOC150622 0.4677
OTOS -0.0545
MYEOV2 -0.0545
OR6B3 -0.0545
COMMD1 -0.1973
PROM2 -0.0021
ANKAR -0.0281
FBXO41 -0.1199
TTC30B -0.0281
GPAT2 -0.0021
ITPRIPL1 -0.0021
LOC150776 0.0287
WTH3DI 0.0165
CTSB -0.4501
FAM117B -0.0182
CTSD -0.7538
TCF23 -0.1491
LOC150935 -0.0545
FAM59B 0.1316
PUS10 -0.1973
PKI55 -0.015
LINC00309 -0.1973
ADRA2B -0.0021
CTSE -0.2856
LOC151009 -0.0298
SEPT10 -0.0298
KANSL1L -0.0182
PLB1 -0.1491
CTSG 0.823
ZSWIM2 -0.0281
ZNF385B -0.0281
LOC151171 -0.0545
LOC151174 -0.0545
ARL6IP6 -0.0242
METTL21A -0.0182
CCNYL1 -0.0182
CTSH 0.0549
KLHL23 0.0061
SULT1C2P1 -0.0298
PPP1R1C -0.0281
SGOL2 -0.0581
ALS2CR11 -0.0581
SLC38A11 0.0061
CCDC140 -0.0531
SLC23A3 -0.015
CTSK -0.2863
LINC00608 -0.015
GPBAR1 -0.015
FAHD2B -0.0021
MYADML -0.1491
FAM84A 0.187
FAM82A1 -0.1553
CTSL1 -0.3988
GDF7 0.1934
SLC16A14 -0.0531
LOC151475 -0.0545
LINC00471 -0.0545
LOC151484 -0.0545
CTSL2 -0.3988
MSL3P1 -0.0545
ASPRV1 -0.1973
WDSUB1 -0.0242
UPP2 -0.0242
LBX2-AS1 -0.1199
GPR155 -0.0281
TTC14 0.4266
DTX3L 0.3919
FAM19A4 -0.6221
SGOL1 0.0777
PP2D1 0.0777
EFHB 0.0777
LINC00635 0.0336
CTSL1P2 0.1084
PPM1L 0.4381
WDR49 0.4361
CTSL1P8 -0.3988
LRRC34 0.4361
CPNE9 0.0777
DPPA2 0.0336
CCDC80 0.3837
BTLA 0.3837
CTSO -0.2178
CCDC12 -0.7116
MB21D2 0.4246
PPP4R2 -0.6221
ADRA2C -0.2719
CTSS -0.2863
XXYLT1 0.4199
RNF38 -0.7127
GLIPR2 -0.7127
ROPN1B 0.283
LOC152024 0.0777
C3orf22 0.3992
C3orf55 0.4381
ZCWPW2 0.0777
CTSW 0.665
CMC1 0.0777
NEK10 0.0777
C3orf79 0.4306
CCDC50 0.4246
PYDC2 0.4246
SPICE1 0.3837
CMTM8 0.0777
NUDT16P1 0.4022
CTSZ -0.3389
CCDC13 -0.6438
LOC152217 0.4143
LOC152225 0.0336
FGD5 0.0777
CUX1 0.2876
CIDECP 0.0777
CNTN4 0.0677
CX3CR1 -0.6438
IGSF11 0.406
C3orf30 0.406
ZNF827 -0.2095
CXADR -0.24
SH3D19 -0.2208
NFXL1 -0.2136
NIPAL1 -0.2136
PAQR3 -0.2262
SHISA3 -0.2632
LOC152578 -0.2136
SCFD2 -0.2136
WWC2-AS2 0.3964
ZNF595 0.424
TEX28 -0.5108
LOC152742 -0.2274
FAM218A -0.2053
JAKMIP1 -0.2355
CYB5A 0.2583
THAP6 1.1881
C4orf26 1.1881
KLB -0.2632
FAM53A -0.2719
PPM1K -0.2
C4orf45 -0.2178
TRMT44 -0.2355
ADRB1 -1.2404
RASGEF1B -0.2262
DAB2IP 1.0009
SLC38A9 -0.3583
MGC32805 -0.5373
SLC36A2 0.0443
SPINK13 0.0443
CREBRF 0.1545
CEP120 -0.5373
SLC25A48 0.0277
TMEM167A -1.241
MBLAC2 -0.5573
TMEM161B -0.5573
CYB561 -0.2842
SRFBP1 -0.5373
JAKMIP2-AS1 0.0443
PLEKHG4B 0.7078
CYBA 0.0683
ZMAT2 0.0277
MARVELD2 -0.3665
C5orf38 0.7078
IRX2 0.7078
BTNL9 0.1656
CYBB 0.9104
ARSK -0.5573
FAM81B -0.5573
TTC23L 0.684
LOC153684 0.684
CYC1 0.6926
CCDC112 -0.5373
PPP1R2P3 0.0427
FAM71B 0.0427
PRELID2 0.0443
SH3RF2 0.0443
PLAC8L1 0.0443
CYLC1 -0.434
RNF145 0.0427
CYLC2 -0.3988
LOC153910 -0.6661
ZC2HC1B -0.6661
ADRB2 0.0443
CYLD 0.0739
SNRNP48 0.0441
CNKSR3 -0.7139
RAET1L -0.6661
SAMD3 0.0673
MGC34034 0.0673
SLC2A12 0.0673
LOC154092 0.0673
MBOAT1 0.0608
HDGFL1 0.0608
PNLDC1 -0.7139
RNF217 0.0673
NKAIN2 0.0673
KHDC3L 0.0281
CYP1A1 0.0211
C6orf165 0.0938
C6orf195 0.0393
CYP1A2 0.0211
BVES-AS1 0.0587
LOC154449 -0.7191
CCDC167 0.0686
CYP1B1 -0.1553
RUNDC3B 0.2876
ABCA13 0.6683
C7orf60 0.2909
PRSS3P2 -0.8536
LOC154761 0.4968
CLEC2L 0.4872
C7orf55 0.4872
AMOT -0.5108
CYP2A6 0.07
VKORC1L1 0.4816
AMOTL1 -0.2358
LOC154822 0.4564
FEZF1-AS1 0.2736
IQUB 0.2736
LOC154872 0.2736
KCTD7 0.4816
CYP2A7 0.07
C7orf66 0.2876
ADRB3 -0.2973
TMEM213 0.3075
GIMAP8 0.4876
CRYGN 0.4876
ZNF425 0.4876
LOC155060 0.4876
ZNF746 0.4876
ATP6V0E2 0.4876
CYP3A7 0.2876
SLC2A7 -0.2698
AMZ1 0.6097
CYP2A13 0.1045
WBSCR27 0.2876
SBDSP1 0.8392
VPS37D 0.2876
NSUN5P1 0.2876
RBM33 0.4564
AGR3 0.6699
CYP2B6 0.3601
CYP2B7P1 0.07
CYP2C19 -0.2208
CYP2C8 -0.2208
CYP2C9 -0.2208
ADRBK1 0.665
CYP2C18 -0.2208
CYP2D7P1 -0.3174
CYP2D6 -0.3174
ADRBK2 -0.2944
CYP2E1 -1.3449
CYP2F1 0.1045
MGC27345 0.3075
LOC157273 -0.4501
SGK223 -0.4501
CYP2J2 -0.1986
PEBP4 -0.3632
CDCA2 -0.362
TMEM65 0.6926
LOC157381 0.6926
RDH10 0.2809
C8orf56 0.6926
ANKRD46 0.6926
ESCO2 -0.362
FBXO16 -0.362
CYP3A4 0.2876
LINC00599 -0.4501
FAM84B 0.6926
C8orf37 0.6926
VPS13B 0.6926
C8orf42 -0.4346
ERICH1 -0.4352
CYP3A5 0.2876
SLC7A13 0.6866
TDH -0.4501
TMEM74 0.6926
FAM91A1 0.6926
C8orf48 -0.4115
MCMDC2 0.2706
CLVS1 0.2706
NKX6-3 -0.2889
KCNU1 -0.2973
SBSPON 0.2809
CYP4A11 -0.206
CAMSAP1 0.0589
C9orf62 0.0589
C9orf66 -1.9106
ADSL -0.3174
CYP4B1 -0.206
LINC00032 -1.7646
LINGO2 -1.7646
NXNL2 -0.3988
C9orf163 0.0589
MAMDC4 0.0589
LCN6 0.0589
AK8 0.3513
CYP7A1 0.2706
OR1Q1 1.0009
TTLL11 1.0009
RASEF -0.3988
HSD17B7P2 0.0839
CYP8B1 -0.6438
TTC39B -1.2725
FAM201A -0.6609
TRMT10B -0.7127
TTC16 0.537
MIRLET7DHG -0.3988
FAM120AOS -0.3988
FAM154A -1.2933
CYP11A1 0.0211
LINC00475 -0.3988
FREM1 -1.2725
KIAA2026 -1.7912
LOC158376 -0.7127
ATP8B5P 1.7637
ZNF483 -0.4202
CYP11B1 0.6926
C9orf84 -0.4202
KIAA1958 -0.4202
TSTD2 -0.3988
ZNF782 -0.3988
LOC158434 -0.3988
LOC158435 -0.3988
PRUNE2 -0.4052
CYP11B2 0.6926
ZNF645 0.9123
CSAG1 -0.5108
FMR1NB -0.5108
LOC158572 0.2384
FAAH2 0.4395
ZXDB 0.4395
CYP17A1 -0.2548
LOC158696 -0.5108
ADAM3A -3.0634
FAM47A 0.9104
MOSPD2 0.9123
ARHGAP36 -0.5108
RIBC1 0.2384
AKAP14 -0.5108
CYP19A1 -0.257
RHOXF1 -0.5108
NKAPP1 -0.5108
MAGEB6 0.9123
CXorf65 -0.4833
AWAT1 -0.4833
AWAT2 -0.4833
ZDHHC15 -0.4833
USP51 0.2557
CYP21A2 0.0242
TCEAL6 -0.5108
H2BFWT -0.5108
ADSS 0.4525
CYP21A1P 0.0242
CXorf38 0.2384
FAM122B -0.5108
FAM122C -0.5108
CYP24A1 2.649
RBMY2EP -3.3566
RBMY2FP -3.3566
USP54 -0.1826
CYP26A1 -0.2208
NKX2-3 -0.2548
CYP27A1 -0.015
SLC35G1 -0.2208
CYP27B1 0.1315
CYP51A1 0.2876
CCDC147 -0.2548
SLC5A12 0.0703
CCDC67 -0.2358
AARS 0.0683
AP2A1 0.0982
DAB1 -0.1821
PATE1 -0.2686
DAB2 0.684
C11orf65 -0.2577
DACH1 -0.1699
LDHAL6A 0.0807
C11orf42 0.4747
DAD1 0.8007
KRT19P2 -0.2641
TMTC2 0.4485
CLEC12A 0.1002
CLECL1 0.1002
CD55 -0.2856
TMTC3 -0.1841
C12orf50 -0.1841
ALDH1L2 -0.2619
IFLTD1 0.0663
DAG1 -0.7116
DENND5B 0.1082
DGKA 0.1315
GRASP 0.1315
DGKB 0.6699
SLC5A8 -0.2352
PPTC7 0.2858
CCDC63 0.2858
CCDC60 0.2996
DGKG 0.4266
DGKH -0.2528
CCDC122 -0.2528
GPR180 -0.2327
DGKQ -0.2719
AP2A2 -0.7538
DAO -0.2619
STOML3 -0.2528
DAP 0.6648
FAM71D 0.2975
TMEM229B 0.2975
SYNE3 0.277
CLEC14A 0.8717
DAPK1 -0.3988
FITM1 0.823
REM2 0.8007
TMEM30B 0.2975
DAPK3 -0.375
MDGA2 0.2975
SAMD15 0.2663
NOP9 0.823
EML5 0.8044
STRC -0.3133
DARS -0.0124
C15orf26 0.0549
TBC1D21 0.3352
DYX1C1 -0.257
DAXX 0.0686
CSNK1A1P1 -0.2383
DAZ1 -4.0047
OTUD7A 0.1864
SPRED1 -0.2383
ODF3L1 0.0211
PGBD4 0.2588
DAZL 0.0777
ADAL -0.3133
EXD1 -0.3133
FSIP1 -2.3532
ZFPM1 0.0683
ADAD2 0.0683
AP1B1 -0.2892
DBC1 -0.3794
ITPRIPL2 0.0196
C16orf82 0.0196
DBH 0.0589
DBI -0.0237
ZFP1 0.0683
ANKFN1 1.9358
MARCH10 -0.2842
MFSD6L -0.2853
SLFN5 0.2744
NAGS -0.3237
FAM134C -0.2998
TMEM92 1.7408
PHOSPHO1 1.7408
RHBDL3 0.2744
TRPV3 -0.3153
SLC16A11 -0.2853
FBXO39 -0.2853
SPPL2C -0.2426
KRT28 -0.2824
USP32P1 -0.3102
ZNF519 0.6368
C18orf54 0.2765
TCEB3C 0.2765
DBN1 0.2741
DBP 0.0982
DBT -0.2384
ZNF836 0.0982
ZNF610 0.0982
ZNF600 0.0982
ZNF320 0.0982
ZNF497 0.0706
ZNF550 0.0706
ZNF296 0.0719
DEDD2 0.1045
ZNF846 -0.3648
OR7D2 -0.3648
AP2B1 0.2744
DCC 0.2765
ZNF579 0.0706
ZNF791 0.4694
ZNF564 0.4694
ZNF709 0.4694
ZNF433 0.4694
ZNF114 0.0982
ZNF567 0.1023
ZNF383 0.1023
ZNF781 0.1023
EID2 0.0725
ZNF780B 0.07
PRR22 -0.3648
LGI4 0.1023
SYNE4 0.1023
ECI1 0.0164
ZNF676 -0.5938
ZNF100 -0.5938
ZNF540 0.1023
DENND2C -0.2426
DCK -0.228
GBP6 -0.2324
DCN -0.2641
LPPR5 -0.2384
FNDC7 -0.2738
DENND1B 1.2332
DCTD -0.1964
TDRD5 -0.2675
TOR1AIP2 -0.2675
ACE -0.2842
CALML6 -0.2698
IL28RA -0.2656
CYP4Z2P -0.206
CITED4 -0.2742
SLC25A3P1 -0.2491
C1orf177 -0.2491
SPRR4 -0.2421
KANK4 -0.223
SASS6 -0.2384
DCT -0.2327
SDE2 0.2668
CNST 1.297
DCTN1 -0.1199
FAM43B -0.2656
AP1G1 0.0683
HFM1 -0.2324
PAQR7 -0.2656
DCX -0.5108
TTC24 0.2674
C1orf65 -0.2608
UBL4B -0.2521
DDB1 0.6692
WFDC13 0.2824
APCDD1L 2.043
DDB2 0.0447
LRRN4 0.2858
CST13P 0.3025
TTLL9 0.65
DDC 0.6832
AKR1C1 0.0438
CCDC116 -0.2707
AKR1C2 0.0438
CABP7 -0.3191
TMPRSS6 -0.3046
APOBEC3H -0.3174
WBP2NL -0.3174
GADD45A -0.223
WDR69 -0.0531
LONRF2 -0.0073
DDIT3 0.1315
AEBP1 0.6683
DDOST -0.2656
CCDC138 -0.0298
GPR113 0.1316
C2orf57 -0.0545
OXER1 -0.1553
FAM179A -0.1491
DDT -0.1735
FAM171B -0.0281
C1QL2 -0.0237
DDX1 0.187
UBXN2A -0.1829
DDX3X 0.2384
DDX5 0.2409
CLEC4F -0.1973
DQX1 -0.1199
DDX6 -0.2591
PARP15 0.3919
SPTSSB 0.4381
DMXL1 -0.5373
DNAJB8 0.3992
GPR156 0.3919
DHX8 -0.3237
XIRP1 -0.6438
RNF168 0.4143
AES -0.375
DHX9 -0.2675
CHST13 0.3992
DDX10 -0.2577
DDX11 0.1082
PRICKLE2 -0.6312
KBTBD12 0.3992
SPATA5 -0.2239
BBS12 -0.2239
DHX15 -0.1867
DECR1 0.6866
DCLK2 -0.2095
GPR125 -0.1867
TRIM60 -0.2053
DEFA1 -0.4391
FREM3 -0.2095
MMAA -0.2095
ZBTB49 -0.2731
DEFA3 -0.4391
TIGD2 -0.2
RASSF6 -0.228
RBM46 -0.2178
DEFA4 -0.4391
SGMS2 -0.2
MIER3 -0.3583
CDC20B -0.3583
CRISP1 0.0686
DEFA5 -0.4391
DEFA6 -0.4391
UGT3A2 0.684
PAPD4 -0.3878
DEFB1 -0.4391
DCP2 -0.5418
DEFB4A -0.0028
NIM1 0.684
DES -0.015
LIX1 -0.5573
ZNF366 -0.3667
CFD -0.375
FAM151B -0.3878
DFFA -0.2698
PRSS35 0.0938
LCA5 0.0938
DFFB -0.2698
TIMM8A -0.5108
OLIG3 0.0673
TXLNB -0.6661
DACT2 -0.7191
C6orf118 -0.7191
ZNF92 0.4816
GALNTL5 0.4876
DDX53 0.9123
ZNF679 0.4816
RNF133 0.2736
CDC14C 0.6683
THAP5 0.2876
CCDC71L 0.2876
PKD1L1 0.6683
GIMAP7 0.4876
ZNF467 0.4876
BHLHA15 0.2876
BMPER 0.6431
DFNA5 0.6699
PER4 0.6699
ZNF800 0.3075
CNBD1 0.6866
COCH 0.8572
SLC30A8 0.6926
COL22A1 0.6926
SNX31 0.6926
TMEM64 0.6866
ZNF596 -0.3262
IDO2 -0.2473
C9orf96 0.0589
KCNV2 -1.8953
OLFML2A 0.6397
TMEM252 -0.4052
QSOX2 0.0589
GLIS3 -5.1423
ZNF883 -0.4202
ZNF169 -0.3988
FAM46D -0.434
SPIN3 0.4395
FAM47B 0.9104
CXorf22 0.9104
FAM48B2 0.9123
TCEANC 0.9123
ZCCHC12 -0.5108
ARX 0.9123
FAM170B 0.0211
C10orf128 0.0211
FUT11 -0.1826
OIT3 -0.1826
C10orf91 -1.3449
PWWP2B -1.3449
LOC170425 -0.2208
SSBP4 -0.7217
CLEC4C 0.0617
ACTL10 -1.326
DHX36 0.4306
HTR3C 0.4266
GIMAP1 0.4876
GPHA2 1.0567
S100Z -0.3667
COMMD6 -0.202
XAGE3 0.2384
XAGE5 0.2384
PSORS1C1 0.0242
PSORS1C2 0.0242
NUDT10 0.2384
ADAMTS15 -0.2686
ADAMTS16 0.7078
ADAMTS17 -0.2857
ADAMTS18 0.0683
COX7B2 -0.2136
GSX2 -0.2136
KCNG3 -0.1553
DEFT1P -0.4391
PPP1R18 0.0242
ZNF525 0.0888
ZNF431 -0.6023
ZNF721 -0.2719
ANKRD24 -0.375
ZNF384 0.0617
ADAMTS19 -0.5373
ABHD11-AS1 0.2876
ASXL1 0.2733
SYNPO2 -0.2
SPACA4 0.0982
RHOV -0.3133
DSTNP2 0.0617
NLRP6 -0.7538
NS3BP -0.7538
ZNF675 -0.5938
PDIA3P -0.179
CLYBL 1.1454
FAM9A 0.8738
FAM9B 0.8738
FAM9C 0.8738
SPANXE -0.5108
SPANXF1 -0.5108
SPTSSA 0.8572
PTCRA 0.0686
POLR3H -0.3174
ABHD3 0.2519
DGUOK -0.1199
DHCR7 0.3096
DHCR24 -0.2491
DHFR -0.3878
AFG3L1P 0.0683
LOC1720 -0.1199
DHODH 0.0683
DHPS 0.4694
CYB5R3 -0.3174
NQO1 0.0683
DIAPH1 0.0277
AFM -0.228
DIAPH2 -0.5108
SEPT1 0.0196
DIO1 -0.2491
DIO2 0.3536
DIO3 0.277
DKC1 -0.5108
DLAT -0.2591
DLD 0.2876
DLG1 0.4143
AFP -0.228
DLG2 -0.2155
DLG3 -0.4833
DLG4 -0.2853
DLST 0.2663
DLX1 -0.0518
DLX2 -0.0518
DLX3 1.7408
DLX4 1.7408
DLX5 0.2876
AGA 1.2174
DLX6 0.2876
DMBT1 -5.6124
SARDH 0.0589
DMP1 -0.2
DNM1 0.537
ACAN -0.2857
DMPK 0.0719
DMRT1 -1.9106
DMWD 0.0719
DNA2 0.0957
DNAH5 0.684
DNAH6 -0.1199
DNAH8 0.0686
AGER 0.0242
DNAH9 -0.2853
DNASE1 0.0164
DNASE1L1 -0.5108
DNASE1L2 0.0164
DNASE1L3 -0.6312
DNASE2 0.4694
DYNC1H1 0.277
AGL -0.2384
DYNC1I1 0.2876
DYNC1I2 -0.0518
DYNC1LI2 0.0683
DNM2 0.4694
DNMT1 0.4694
TRDMT1 0.0042
DNMT3A -0.2401
DNMT3B 0.2733
DNTT 0.065
DOCK1 -1.3218
DOCK2 0.1545
DOCK3 -2.8736
DOK1 -0.1199
DOM3Z 0.0242
DPAGT1 -0.2591
ABAT 0.0164
DPEP1 0.0683
DPH1 -0.2974
DPH2 -1.381
DPP4 -0.0194
DPP6 -1.1359
DPT 0.695
DPYD -0.2384
DPYS 0.6926
DPYSL2 -0.362
DPYSL3 0.0443
AGRP 0.0683
DR1 -0.2324
SLC26A3 0.2876
DRD1 0.1545
DRD2 -0.2591
DRD3 0.3837
DRD4 -0.7538
DRD5 -0.2674
DRG2 -0.3102
JAG1 0.2858
ARID3A -0.375
DRP2 -0.5108
ATN1 0.0617
DSC1 0.2889
DSC2 0.2889
DSC3 0.2889
DSCAM -0.3366
RCAN1 -0.3074
DSG1 0.2889
DSG2 0.2889
AGT -0.2394
DSG3 0.2889
TSC22D3 -0.5108
DSP 0.0441
EPYC -0.2641
DSPP -0.2
SLC26A2 0.0443
DTNA 0.2889
DTNB -0.2401
HBEGF 0.0277
DTX1 0.2858
DTYMK -0.0545
ECM2 -0.3988
DUSP1 0.1545
DUSP2 -0.0021
DUSP3 -0.3237
DUSP4 -0.362
DUSP5 -1.2404
DUSP6 0.5515
DUSP7 -0.6312
AGTR1 0.4306
DUSP8 -0.7538
DUSP9 -0.5108
DUT -0.257
DVL1 -0.2698
DVL2 -0.2853
DVL3 0.4266
DYRK1A -0.3366
AGTR2 -0.5108
TOR1A 0.537
E2F1 -1.326
APLNR 0.3267
E2F2 -0.2656
E2F3 0.0608
E2F4 0.0683
E2F5 0.6866
E2F6 -0.1556
E4F1 0.0164
EBF1 0.0427
GPR183 -0.2327
ECE1 -0.2656
AGXT -0.0545
TYMP -0.2805
ECH1 0.0725
ECHS1 -1.3449
ECM1 1.1098
ECT2 0.4266
EDA -0.4833
ABCA1 -0.3988
NR0B1 0.9029
S1PR1 -0.2384
LPAR1 -0.4202
S1PR3 -0.3988
EDN1 0.0176
EDN2 -0.2742
EDN3 -0.3389
EDNRA -0.2095
AHCY -1.326
EDNRB -0.202
PHC1 0.0423
PHC2 -0.2687
EEF1A1 0.0281
PLAC4 -0.3366
EEF1A2 0.8138
PGAM5 0.2996
B3GNT6 -0.2207
HIGD2A 0.2741
KRT24 -0.2824
CYS1 0.3883
EIF2C3 -0.2742
EIF2C4 -0.2742
SCAMP5 0.0211
EEF1B2 -0.0182
EEF1D 0.6926
LINC00189 -0.282
EEF1G -0.3067
EEF2 -0.375
EIF2D -0.2856
EFNA1 0.2316
EFNA2 -0.375
EFNA3 0.2316
EFNA4 0.2316
EFNA5 0.2087
EFNB1 -0.4833
EFNB2 -0.2248
EFNB3 -0.2853
EGF -0.2
CELSR3 -0.7116
CELSR2 -0.2738
MEGF6 -0.2698
MEGF8 0.1045
MEGF9 0.7292
EGFR 0.6883
EGR1 0.0277
SDR16C5 0.2464
AAED1 -0.3988
ZNF367 -0.3988
EGR2 0.0957
AHR 0.6699
EGR3 -0.3632
EMX2OS -1.2404
PPAPDC1A -1.2404
METTL15 0.0703
EGR4 -0.1199
EHHADH 0.4266
MPZL3 -0.2591
IMMP1L 0.0447
OR56B4 0.4747
KRT78 0.1315
RILPL2 0.2996
DNAH10 0.2996
AMN1 0.1082
EIF1AX 0.9123
DTX3 0.1315
METTL7B 0.1315
C12orf77 0.0663
ZFC3H1 0.1539
PLBD2 0.2858
FAM71C -0.2352
RMST -0.2641
CCER1 -0.2641
FAM86A 0.0164
EIF2S1 0.2975
PIANP 0.0617
DCP1B 0.0951
ANO6 0.1327
ARID2 0.1327
METTL21C -0.2248
EEF1DP3 -0.2528
EIF2B1 0.2996
VSTM4 0.0211
PAOX -1.3449
FAM24B -1.3218
EIF2S3 0.9123
LINC00638 0.277
ADCY4 0.823
EPHA2 -0.2698
C14orf183 0.2975
FAM227B -0.257
DNM1P46 -0.2857
CT62 -0.2687
GRAMD2 0.3352
AHSG 0.4266
MGC15885 -0.2687
LCTL -0.2687
UBR1 -0.3133
PATL2 -0.3133
MGC23284 0.0683
LINC00311 0.0683
LDHD 0.0683
FUK 0.0683
MLKL 0.0683
EIF4A1 -0.2853
ZNF778 0.0683
ACSF3 0.0683
WDR90 0.0164
EME2 0.0164
NLRC3 0.0164
NSMCE1 0.0196
EIF4A2 0.4246
ZNF48 1.1628
EIF4B 0.1315
EIF4E -0.2
EIF4EBP1 -0.2973
EIF4EBP2 0.0481
EIF4G1 0.4266
EIF4G2 0.0807
EIF5 0.277
EIF5A -0.2853
C20orf201 0.8138
AIF1 0.0242
CELA1 0.1315
ELANE -0.375
SERPINB1 0.0393
DZIP1L 0.4125
TTC21A -0.6438
ELAVL2 -1.7646
ELAVL1 -0.3648
ELAVL3 0.4694
ELAVL4 -0.206
C19orf59 -0.3648
ZNF627 0.4694
DAND5 -0.3555
ELF1 -0.2528
ZNF585A 0.1023
NLRP7 0.0706
GGN 0.0725
CADM4 0.1045
THAP8 0.1023
U2AF1L4 0.1023
ZNF626 -0.6023
